Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA5,SMA10,SMA20,SMA50,SMA100,SMA150,EMA5,EMA10,EMA20,EMA50,EMA100,EMA150,SMA9,SMA21,EMA12,EMA26,SMA200,EMA200,RSI,RSI7,MACD,MACD_Signal,MACD_Histogram,MACD_HF,MACD_HF_Signal,MACD_HF_Histogram,BB_High,BB_Mid,BB_Low,BB_Tight_High,BB_Tight_Mid,BB_Tight_Low,BB_Wide_High,BB_Wide_Mid,BB_Wide_Low,ATR,SAR,STOCH_K,STOCH_D,ADX,PDI,NDI,OBV,Keltner_High,Keltner_Mid,Keltner_Low,Ichimoku_Tenkan,Ichimoku_Kijun,Ichimoku_SpanA,Ichimoku_SpanB,Ichimoku_Chikou,SMA_Cross_Signal,EMA_Cross_Signal,Trend_Strength,RSI_Signal,MACD_Cross_Signal,Stoch_Signal,Momentum_Score,BB_Squeeze,BB_Width,ATR_Percent,Cloud_Direction,SAR_Signal,OBV_MA,OBV_Signal
2024-05-24 00:00:00+01:00,1.0812681913375854,1.0856584310531616,1.0806137323379517,1.0812681913375854,0,0.0,0.0,1.0845872402191161,1.0836546182632447,1.078587031364441,,,,1.083380844749779,1.0826350032468923,1.0798738322917596,1.0756966045478942,1.0734925336459573,1.0726316806205913,1.0843895011478,,1.0820590201241511,1.0786075416892897,,1.0721745158824179,59.251188589540405,49.44247429127787,0.003451478434861377,0.0032294672998928768,0.00022201113496850017,0.006173054996590377,0.00741165108882009,-0.0012385960922297132,1.0911989442711525,1.078587031364441,1.0659751184577295,1.0887757555230817,1.0815395031656538,1.074303250808226,,,,0.0048970920698982855,1.0770922274667716,61.68519671922473,72.63050401522034,47.448527889620756,21.5614252789523,13.724884533301255,0,1.0896680164315562,1.0798738322917596,1.070079648151963,1.083662509918213,,,,1.0735257863998413,-1,1,Strong,0,1,-1,0,0,0.023385990263126166,0.45290262944296233,0,1,0.0,-1
2024-05-27 00:00:00+01:00,1.0847634077072144,1.08672034740448,1.0841753482818604,1.0847634077072144,0,0.0,0.0,1.0840304136276244,1.0844268918037414,1.0792908668518066,,,,1.0838416990689241,1.0830219858760417,1.0803395061408505,1.0760521654561028,1.0737157192709326,1.0727923657475666,1.0849905278947618,1.0788811445236206,1.0824750797523148,1.0790635317646915,,1.0722997784876398,62.50274366538815,33.45431415101399,0.0034115479876233312,0.003265883437438968,0.00014566455018436312,0.006214152762734182,0.007012484980124788,-0.0007983322173906061,1.0916142406038098,1.0792908668518066,1.0669674930998034,1.089140313398726,1.0821118354797363,1.0750833575607466,,,,0.005043651376451718,1.0780993125415246,60.216502218488095,64.83157991027888,45.508920743966556,21.36190014438097,12.411113589853235,0,1.0904268088937539,1.0803395061408505,1.0702522033879471,1.0851472616195679,,,,1.0737102031707764,-1,1,Strong,0,1,-1,0,0,0.022836056767439106,0.4649540481008773,0,1,0.0,-1
2024-05-28 00:00:00+01:00,1.0861891508102417,1.0889450311660769,1.0859060287475586,1.0861891508102417,0,0.0,0.0,1.0840516567230225,1.0851103901863097,1.0800218164920807,,,,1.0846241829826968,1.0835978340458963,1.080896615156983,1.0764496942935202,1.0739627179152753,1.072969806609324,1.0855165190166898,1.079619356564113,1.0830464752996882,1.0795913553976952,,1.0724379811973175,67.533500696094,47.534337991414255,0.003455119901992987,0.0033037307303497724,0.00015138917164321444,0.006520991981837199,0.006848653980695592,-0.0003276619988583935,1.0921496665374835,1.0800218164920807,1.067893966446678,1.0893967177924389,1.0829075489725386,1.0764183801526384,,,,0.005115279129573261,1.0790258308102973,67.33950390115982,63.08040094629089,45.69514694554311,23.694779567622643,11.501752633119693,0,1.0911271734161294,1.080896615156983,1.0706660568978366,1.0851472616195679,,,,1.0748412609100342,-1,1,Strong,0,1,1,2,0,0.02245852789306439,0.4709381534291264,0,1,0.0,-1
2024-05-29 00:00:00+01:00,1.0851871967315674,1.085894227027893,1.080952525138855,1.0851871967315674,0,0.0,0.0,1.083985686302185,1.0854835867881776,1.0809484124183655,,,,1.0848118542323204,1.0838868090796547,1.08130524197361,1.0767923414479534,1.0741849848225284,1.0731316263460424,1.085095034705268,1.0802677869796753,1.0833758170584389,1.0800058621631672,,1.07256483906333,66.19196139586889,40.32825322391559,0.0033699548952716984,0.0033169755633341578,5.2979331937540695e-05,0.006315107357532712,0.006670805106307966,-0.0003556977487752539,1.091506499904544,1.0809484124183655,1.0703903249321869,1.0891310495926028,1.0836572732244218,1.078183496856241,,,,0.005077123641967758,1.0798782276175682,72.55700106690857,66.70433572885216,43.10970601528913,21.563965871453743,18.97398398694684,0,1.0914594892575455,1.08130524197361,1.0711509946896745,1.0847793817520142,,,,1.0793308019638062,-1,1,Strong,0,1,1,2,0,0.019534859138295745,0.4678569427707354,0,1,0.0,-1
2024-05-30 00:00:00+01:00,1.0801819562911987,1.0845986604690552,1.0788999795913696,1.0801819562911987,0,0.0,0.0,1.0835179805755615,1.084603726863861,1.0813497066497804,,,,1.0832685549186132,1.0832131994817535,1.0811982623848089,1.0769252675202377,1.074303736732799,1.0732250081996206,1.084361990292867,1.080911914507548,1.0828844538634788,1.080018906172651,,1.0726406312745527,52.479860889314736,31.258282157487827,0.0028655476908276967,0.003226689988832866,-0.0003611422980051692,0.004678185298469417,0.006006598503695117,-0.0013284132052256998,1.0910782237306853,1.0813497066497804,1.0716211895688754,1.0890149054185596,1.0837762781551905,1.0785376508918214,,,,0.005194800240652886,1.089680790901184,57.81267356958448,65.90305951255095,39.98722905422351,19.31779879211147,20.398136197139394,0,1.0915878628661146,1.0811982623848089,1.070808661903503,1.0839225053787231,,,,1.0810693502426147,-1,1,Strong,0,-1,-1,-2,1,0.01799328565232735,0.4809189979889329,0,-1,0.0,-1
2024-05-31 00:00:00+01:00,1.0835410356521606,1.0882576704025269,1.081162929534912,1.0835410356521606,0,0.0,0.0,1.0839725494384767,1.0842798948287964,1.081861412525177,,,,1.0833593818297957,1.083272806058191,1.0814213836483662,1.077184709407764,1.0744866535430833,1.07336164432482,1.0839168230692546,1.0814540556498937,1.082985466446353,1.0802798046526148,,1.0727490930096535,59.16167382969357,44.669822241658736,0.002705661793738212,0.0031224843498139352,-0.0004168225560757231,0.004493975207873424,0.005502390738421219,-0.0010084155305477953,1.0908577606686385,1.081861412525177,1.0728650643817157,1.0886084489095043,1.0842405898230416,1.079872730736579,,,,0.00547991480146134,1.0894651746749877,47.588895610186206,59.31952341555976,37.175224318446006,22.591094435031962,17.829204548496662,0,1.092381213251289,1.0814213836483662,1.0704615540454434,1.0839225053787231,,,,1.082602620124817,-1,1,Strong,0,-1,-1,-2,1,0.016631239527183032,0.5057413259999972,0,-1,0.0,-1
2024-06-03 00:00:00+01:00,1.0853049755096436,1.0890873670578003,1.0828019380569458,1.0853049755096436,0,0.0,0.0,1.0840808629989624,1.0840556383132935,1.082336038351059,,,,1.0840079130564118,1.0836422914130006,1.0817912495399165,1.077503151215681,1.074700877740441,1.0735198341418375,1.0838303830888536,1.0820253917149134,1.0833423139945515,1.0806520395309132,,1.0728740271638824,58.519094964554256,58.04604828042327,0.0026902744636383424,0.003036042372578817,-0.0003457679089404744,0.004784752607393861,0.005263178028078767,-0.0004784254206849064,1.09098352929598,1.082336038351059,1.073688547406138,1.0885002150434755,1.0846656475748335,1.0808310801061916,,,,0.005514851638248989,1.0892538707733153,45.17547671805493,50.19234863260854,34.13765614888151,21.69445102622021,16.126849059246965,0,1.0928209528164143,1.0817912495399165,1.0707615462634186,1.083993673324585,1.0773444175720215,,,1.0830950736999512,-1,1,Strong,0,-1,-1,-2,1,0.0159793088994717,0.5081384276948785,0,-1,0.0,-1
2024-06-04 00:00:00+01:00,1.0907385349273682,1.0918222665786743,1.0860711336135864,1.0907385349273682,0,0.0,0.0,1.0849907398223877,1.084521198272705,1.0830354273319245,,,,1.086251453680064,1.0849325175065219,1.082643371957769,1.0780221858710413,1.075018455110479,1.0737478964038976,1.084410548210144,1.082736157235645,1.0844801941380617,1.081399187338058,,1.0730517834600364,62.13224984264873,72.03970548253037,0.0030810068000037827,0.00304503525806381,3.597154193997259e-05,0.006388550204471155,0.00563830208687623,0.0007502481175949254,1.09203629730669,1.0830354273319245,1.074034557357159,1.089599303204194,1.0853287407330103,1.0810581782618267,,,,0.005403578281402588,1.0788999795913696,66.67177773786044,53.14538335536719,31.052324828646814,23.64733142732814,14.573079858385265,0,1.0934505285205742,1.082643371957769,1.0718362153949639,1.085361123085022,1.0784151554107666,,,1.0814785957336426,-1,1,Strong,0,1,1,2,1,0.0166215614884164,0.49540546229646226,0,1,0.0,-1
2024-06-05 00:00:00+01:00,1.0881866216659546,1.088992476463318,1.0860947370529177,1.0881866216659546,0,0.0,0.0,1.085590624809265,1.084788155555725,1.0836923003196717,,,,1.086896509675361,1.0855241728082368,1.0831713005014059,1.0784207911963322,1.0752792108838547,1.0739391377980971,1.085040118959215,1.0832807223002117,1.0850504137577375,1.0819019602512354,,1.0732023788650706,48.80738347814253,58.33246282948571,0.003148453506502058,0.00306571890775146,8.273459875059782e-05,0.006571177411414553,0.005949260528389004,0.0006219168830255487,1.0921396494733602,1.0836923003196717,1.0752449511659832,1.0894356117644421,1.0852720311709814,1.0811084505775206,,,,0.005147738116128088,1.0791584253311157,74.29661917444952,62.047957876788296,27.714585094838878,22.019409650277407,13.5698447097144,0,1.093466776733662,1.0831713005014059,1.0728758242691496,1.085361123085022,1.0784151554107666,,,1.083329677581787,-1,1,Strong,0,1,1,2,1,0.015589940338593655,0.4730565523997327,0,1,0.0,-1
2024-06-06 00:00:00+01:00,1.087453007698059,1.0898706912994385,1.0863661766052246,1.087453007698059,0,0.0,0.0,1.0870448350906372,1.0852814078330995,1.0843303978443146,,,,1.0870820090162603,1.0858748700609318,1.0835790821391824,1.0787749957650274,1.0755202761673044,1.0741181294524014,1.0857273207770453,1.0838713816234045,1.0854200435947101,1.082313148951,,1.0733441761668914,51.058608429153225,53.183630816537345,0.0031068946437100564,0.0030739540549431796,3.29405887668768e-05,0.006360694783752008,0.006086405280176673,0.0002742895035753347,1.091784485879204,1.0843303978443146,1.0768763098094252,1.089534389923927,1.0853201491492135,1.0811059083745,,,,0.005016233239855085,1.079411702156067,76.55565805658057,72.50801832296351,25.65200432080592,22.180488407752676,12.850854994551716,0,1.0936115486188926,1.0835790821391824,1.0735466156594722,1.085361123085022,1.079699993133545,,,1.0872756242752075,-1,1,Strong,0,1,1,2,1,0.013748739405827649,0.46128275928663265,0,1,0.0,-1
2024-06-07 00:00:00+01:00,1.0894432067871094,1.090179681777954,1.0804970264434814,1.0894432067871094,0,0.0,0.0,1.0882252693176269,1.0860989093780518,1.0848767638206482,,,,1.0878690749398767,1.0865236585566003,1.0841375702008897,1.0791933569815797,1.0757959777637363,1.0743211106091526,1.0862472984525893,1.0845738649368286,1.086038991778156,1.0828413013833045,,1.0735043655262966,52.86876077905021,60.21235940914656,0.0031976903948516266,0.0030987013229248693,9.898907192675737e-05,0.006663211121001655,0.006278673893785001,0.00038453722721665425,1.092135707507831,1.0848767638206482,1.0776178201334654,1.0899051557527968,1.0854555538722448,1.0810059519916928,1.0972757688134684,1.0810909907023112,1.064906212591154,0.005494322095598493,1.079659913444519,73.21432964329644,74.68886895810884,21.629831014537928,19.159895445882533,19.35550479419274,0,1.0951262143920868,1.0841375702008897,1.0731489260096927,1.085361123085022,1.0821616649627686,,,1.0885539054870603,-1,1,Moderate,0,1,-1,0,1,0.013382061316566047,0.5043238657480703,0,1,0.0,-1
2024-06-10 00:00:00+01:00,1.077888250350952,1.078283429145813,1.073364496231079,1.077888250350952,0,0.0,0.0,1.0867419242858887,1.0854113936424254,1.0849191427230835,,,,1.0845421334102352,1.0849535843373914,1.083542396881848,1.0791421763293982,1.0758374089040772,1.07436835749315,1.0853249761793349,1.0845439774649483,1.0847850315585863,1.0824744087142413,,1.0735479862708206,40.50005251491126,45.81245837704161,0.0023106228443450227,0.0029410856272089,-0.0006304627828638771,0.0035205814506891198,0.005359309746086375,-0.0018387282953972548,1.0919929985496126,1.0849191427230835,1.0778452868965545,1.0902378758196032,1.0848702192306519,1.0795025626417005,1.0968376718033401,1.0813310424486795,1.0658244130940189,0.00643216712134225,1.0918222665786743,57.4287819323276,69.0662565440682,19.67319236066047,15.407596541700647,24.252435043063763,0,1.0964067311245325,1.083542396881848,1.0706780626391637,1.0825933814048767,1.0821674466133118,,,1.0901559591293335,-1,1,Weak,0,-1,-1,-2,1,0.013040337381777818,0.5967378454350891,0,-1,0.0,-1
2024-06-11 00:00:00+01:00,1.0764262676239014,1.0773539543151855,1.0721101760864258,1.0764262676239014,0,0.0,0.0,1.0838794708251953,1.0844351053237915,1.0847727477550506,,,,1.0818368448147906,1.0834031631167567,1.082864670285853,1.0790356701056534,1.0758490694727867,1.0743956145809743,1.0843515396118164,1.0845147200993128,1.083499067876327,1.082026398263105,,1.0735766258862742,39.675727487619106,36.04409171900649,0.0014726696132218997,0.0026474024244115,-0.0011747328111896002,0.001070586429447129,0.003929735307206627,-0.0028591488777594976,1.0924287555776775,1.0847727477550506,1.0771167399324237,1.0905500235357868,1.0842208777155196,1.0778917318952523,1.096490826857242,1.0814929127693176,1.0664949986813932,0.006542529378618497,1.0914531111717225,42.664603326808525,57.769238300810855,19.139842849379274,14.322102010075652,24.07319399105287,0,1.0959497290430902,1.082864670285853,1.069779611528616,1.08196622133255,1.08196622133255,,,1.0902509689331057,-1,1,Weak,0,-1,-1,-2,1,0.014115413276137459,0.6078009776796368,0,-1,0.0,-1
